sentence_type,item_id,condition,full_sentence
islands_adjunct,49,that_nogap_gram,You know that the young woman in the blue skirt waited for her mother at the movie theater .
islands_adjunct,49,what_nogap_gram,You know who the young woman in the blue skirt waited for her mother at the movie theater .
islands_adjunct,49,that_gap_gram,You know that the young woman in the blue skirt waited for at the movie theater .
islands_adjunct,49,what_gap_gram,You know who the young woman in the blue skirt waited for at the movie theater .
islands_adjunct,49,that_nogap_island,You know that we arrived before the young woman waited for her mother at the movie theater .
islands_adjunct,49,what_nogap_island,You know who we arrived before the young woman waited for her mother at the movie theater .
islands_adjunct,49,that_gap_island,You know that we arrived before the young woman waited for at the movie theater .
islands_adjunct,49,what_gap_island,You know who we arrived before the young woman waited for at the movie theater .
islands_adjunct,50,that_nogap_gram,He knows that the police from the station interrogated the suspect in the basement .
islands_adjunct,50,what_nogap_gram,He knows who the police from the station interrogated the suspect in the basement .
islands_adjunct,50,that_gap_gram,He knows that the police from the station interrogated in the basement .
islands_adjunct,50,what_gap_gram,He knows who the police from the station interrogated in the basement .
islands_adjunct,50,that_nogap_island,He knows that the lawyer arrived after the police interrogated the suspect in the basement .
islands_adjunct,50,what_nogap_island,He knows who the lawyer arrived after the police interrogated the suspect in the basement .
islands_adjunct,50,that_gap_island,He knows that the lawyer arrived after the police interrogated in the basement .
islands_adjunct,50,what_gap_island,He knows who the lawyer arrived after the police interrogated in the basement .
islands_adjunct,51,that_nogap_gram,She knows that the soldier in the green uniform thanked the cook in the mess hall .
islands_adjunct,51,what_nogap_gram,She knows who the soldier in the green uniform thanked the cook in the mess hall .
islands_adjunct,51,that_gap_gram,She knows that the soldier in the green uniform thanked in the mess hall .
islands_adjunct,51,what_gap_gram,She knows who the soldier in the green uniform thanked in the mess hall .
islands_adjunct,51,that_nogap_island,She knows that the captain exercised while the soldier thanked the cook in the mess hall .
islands_adjunct,51,what_nogap_island,She knows who the captain exercised while the soldier thanked the cook in the mess hall .
islands_adjunct,51,that_gap_island,She knows that the captain exercised while the soldier thanked in the mess hall .
islands_adjunct,51,what_gap_island,She knows who the captain exercised while the soldier thanked in the mess hall .
islands_adjunct,52,that_nogap_gram,They know that the lawyer in the dark suit reassured his client last night .
islands_adjunct,52,what_nogap_gram,They know who the lawyer in the dark suit reassured his client last night .
islands_adjunct,52,that_gap_gram,They know that the lawyer in the dark suit reassured last night .
islands_adjunct,52,what_gap_gram,They know who the lawyer in the dark suit reassured last night .
islands_adjunct,52,that_nogap_island,They know that we left before the lawyer reassured his client last night .
islands_adjunct,52,what_nogap_island,They know who we left before the lawyer reassured his client last night .
islands_adjunct,52,that_gap_island,They know that we left before the lawyer reassured last night .
islands_adjunct,52,what_gap_island,They know who we left before the lawyer reassured last night .
islands_adjunct,53,that_nogap_gram,He reported that the pirate with the parrot abandoned his comrades on the sinking ship .
islands_adjunct,53,what_nogap_gram,He reported who the pirate with the parrot abandoned his comrades on the sinking ship .
islands_adjunct,53,that_gap_gram,He reported that the pirate with the parrot abandoned on the sinking ship .
islands_adjunct,53,what_gap_gram,He reported who the pirate with the parrot abandoned on the sinking ship .
islands_adjunct,53,that_nogap_island,He reported that the captain arrived after the pirate abandoned his comrades on the sinking ship .
islands_adjunct,53,what_nogap_island,He reported who the captain arrived after the pirate abandoned his comrades on the sinking ship .
islands_adjunct,53,that_gap_island,He reported that the captain arrived after the pirate abandoned on the sinking ship .
islands_adjunct,53,what_gap_island,He reported who the captain arrived after the pirate abandoned on the sinking ship .
islands_adjunct,54,that_nogap_gram,They reported that the boss from our division promoted the accountant last quarter .
islands_adjunct,54,what_nogap_gram,They reported who the boss from our division promoted the accountant last quarter .
islands_adjunct,54,that_gap_gram,They reported that the boss from our division promoted last quarter .
islands_adjunct,54,what_gap_gram,They reported who the boss from our division promoted last quarter .
islands_adjunct,54,that_nogap_island,They reported that I quit before the boss promoted the accountant last quarter .
islands_adjunct,54,what_nogap_island,They reported who I quit before the boss promoted the accountant last quarter .
islands_adjunct,54,that_gap_island,They reported that I quit before the boss promoted last quarter .
islands_adjunct,54,what_gap_island,They reported who I quit before the boss promoted last quarter .
islands_cnp,1,that_nogap_obj,I know that the family from the big city saw the general last year .
islands_cnp,1,what_nogap_obj,I know who the family from the big city saw the general last year .
islands_cnp,1,that_gap_obj,I know that the family from the big city saw last year .
islands_cnp,1,what_gap_obj,I know who the family from the big city saw last year .
islands_cnp,1,that_nogap_wh,I know that the family saw a painting which depicted the general last year .
islands_cnp,1,what_nogap_wh,I know who the family saw a painting which depicted the general last year .
islands_cnp,1,that_gap_wh,I know that the family saw a painting which depicted last year .
islands_cnp,1,what_gap_wh,I know who the family saw a painting which depicted last year .
islands_cnp,1,that_nogap_that,I know that the family saw a painting that depicted the general last year .
islands_cnp,1,what_nogap_that,I know who the family saw a painting that depicted the general last year .
islands_cnp,1,that_gap_that,I know that the family saw a painting that depicted last year .
islands_cnp,1,what_gap_that,I know who the family saw a painting that depicted last year .
islands_cnp,2,that_nogap_obj,I remember that the woman with the blue hat bought a gift card yesterday .
islands_cnp,2,what_nogap_obj,I remember what the woman with the blue hat bought a gift card yesterday .
islands_cnp,2,that_gap_obj,I remember that the woman with the blue hat bought yesterday .
islands_cnp,2,what_gap_obj,I remember what the woman with the blue hat bought yesterday .
islands_cnp,2,that_nogap_wh,I remember that the woman bought a gift which included a gift card yesterday .
islands_cnp,2,what_nogap_wh,I remember what the woman bought a gift which included a gift card yesterday .
islands_cnp,2,that_gap_wh,I remember that the woman bought a gift which included yesterday .
islands_cnp,2,what_gap_wh,I remember what the woman bought a gift which included yesterday .
islands_cnp,2,that_nogap_that,I remember that the woman bought a gift that included a gift card yesterday .
islands_cnp,2,what_nogap_that,I remember what the woman bought a gift that included a gift card yesterday .
islands_cnp,2,that_gap_that,I remember that the woman bought a gift that included yesterday .
islands_cnp,2,what_gap_that,I remember what the woman bought a gift that included yesterday .
islands_cnp,3,that_nogap_obj,The newspaper reported that the man from far away liked the actress recently .
islands_cnp,3,what_nogap_obj,The newspaper reported who the man from far away liked the actress recently .
islands_cnp,3,that_gap_obj,The newspaper reported that the man from far away liked recently .
islands_cnp,3,what_gap_obj,The newspaper reported who the man from far away liked recently .
islands_cnp,3,that_nogap_wh,The newspaper reported that the man liked the movie which featured the actress recently .
islands_cnp,3,what_nogap_wh,The newspaper reported who the man liked the movie which featured the actress recently .
islands_cnp,3,that_gap_wh,The newspaper reported that the man liked the movie which featured recently .
islands_cnp,3,what_gap_wh,The newspaper reported who the man liked the movie which featured recently .
islands_cnp,3,that_nogap_that,The newspaper reported that the man liked the movie that featured the actress recently .
islands_cnp,3,what_nogap_that,The newspaper reported who the man liked the movie that featured the actress recently .
islands_cnp,3,that_gap_that,The newspaper reported that the man liked the movie that featured recently .
islands_cnp,3,what_gap_that,The newspaper reported who the man liked the movie that featured recently .
islands_cnp,4,that_nogap_obj,She told me that the executive with the red tie discovered illegal activity last quarter .
islands_cnp,4,what_nogap_obj,She told me what the executive with the red tie discovered illegal activity last quarter .
islands_cnp,4,that_gap_obj,She told me that the executive with the red tie discovered last quarter .
islands_cnp,4,what_gap_obj,She told me what the executive with the red tie discovered last quarter .
islands_cnp,4,that_nogap_wh,She told me that the executive discovered the business plan which included illegal activity last quarter .
islands_cnp,4,what_nogap_wh,She told me what the executive discovered the business plan which included illegal activity last quarter .
islands_cnp,4,that_gap_wh,She told me that the executive discovered the business plan which included last quarter .
islands_cnp,4,what_gap_wh,She told me what the executive discovered the business plan which included last quarter .
islands_cnp,4,that_nogap_that,She told me that the executive discovered the business plan that included illegal activity last quarter .
islands_cnp,4,what_nogap_that,She told me what the executive discovered the business plan that included illegal activity last quarter .
islands_cnp,4,that_gap_that,She told me that the executive discovered the business plan that included last quarter .
islands_cnp,4,what_gap_that,She told me what the executive discovered the business plan that included last quarter .
islands_cnp,5,that_nogap_obj,He knows that the lawyer in the dark suit believed the defendant last month .
islands_cnp,5,what_nogap_obj,He knows who the lawyer in the dark suit believed the defendant last month .
islands_cnp,5,that_gap_obj,He knows that the lawyer in the dark suit believed last month .
islands_cnp,5,what_gap_obj,He knows who the lawyer in the dark suit believed last month .
islands_cnp,5,that_nogap_wh,He knows that the lawyer believed the witness who saw the defendant last month .
islands_cnp,5,what_nogap_wh,He knows who the lawyer believed the witness who saw the defendant last month .
islands_cnp,5,that_gap_wh,He knows that the lawyer believed the witness who saw last month .
islands_cnp,5,what_gap_wh,He knows who the lawyer believed the witness who saw last month .
islands_cnp,5,that_nogap_that,He knows that the lawyer believed the witness that saw the defendant last month .
islands_cnp,5,what_nogap_that,He knows who the lawyer believed the witness that saw the defendant last month .
islands_cnp,5,that_gap_that,He knows that the lawyer believed the witness that saw last month .
islands_cnp,5,what_gap_that,He knows who the lawyer believed the witness that saw last month .
islands_cnp,6,that_nogap_obj,You remember that the president from the foreign nation promised improvements recently .
islands_cnp,6,what_nogap_obj,You remember what the president from the foreign nation promised improvements recently .
islands_cnp,6,that_gap_obj,You remember that the president from the foreign nation promised recently .
islands_cnp,6,what_gap_obj,You remember what the president from the foreign nation promised recently .
islands_cnp,6,that_nogap_wh,You remember that the president promised a plan which proposed improvements recently .
islands_cnp,6,what_nogap_wh,You remember what the president promised a plan which proposed improvements recently .
islands_cnp,6,that_gap_wh,You remember that the president promised a plan which proposed recently .
islands_cnp,6,what_gap_wh,You remember what the president promised a plan which proposed recently .
islands_cnp,6,that_nogap_that,You remember that the president promised a plan that proposed improvements recently .
islands_cnp,6,what_nogap_that,You remember what the president promised a plan that proposed improvements recently .
islands_cnp,6,that_gap_that,You remember that the president promised a plan that proposed recently .
islands_cnp,6,what_gap_that,You remember what the president promised a plan that proposed recently .
islands_cnp,7,that_nogap_obj,The newspaper reported that the policeman in the blue uniform knew the judge for a long time .
islands_cnp,7,what_nogap_obj,The newspaper reported who the policeman in the blue uniform knew the judge for a long time .
islands_cnp,7,that_gap_obj,The newspaper reported that the policeman in the blue uniform knew for a long time .
islands_cnp,7,what_gap_obj,The newspaper reported who the policeman in the blue uniform knew for a long time .
islands_cnp,7,that_nogap_wh,The newspaper reported that the policeman knew the mayor who bribed the judge for a long time .
islands_cnp,7,what_nogap_wh,The newspaper reported who the policeman knew the mayor who bribed the judge for a long time .
islands_cnp,7,that_gap_wh,The newspaper reported that the policeman knew the mayor who bribed for a long time .
islands_cnp,7,what_gap_wh,The newspaper reported who the policeman knew the mayor who bribed for a long time .
islands_cnp,7,that_nogap_that,The newspaper reported that the policeman knew the mayor that bribed the judge for a long time .
islands_cnp,7,what_nogap_that,The newspaper reported who the policeman knew the mayor that bribed the judge for a long time .
islands_cnp,7,that_gap_that,The newspaper reported that the policeman knew the mayor that bribed for a long time .
islands_cnp,7,what_gap_that,The newspaper reported who the policeman knew the mayor that bribed for a long time .
islands_cnp,8,that_nogap_obj,that the accountant from the rival firm saw the plans last week .
islands_cnp,8,what_nogap_obj,what the accountant from the rival firm saw the plans last week .
islands_cnp,8,that_gap_obj,that the accountant from the rival firm saw last week .
islands_cnp,8,what_gap_obj,what the accountant from the rival firm saw last week .
islands_cnp,8,that_nogap_wh,that the accountant saw the documents which outlined the plans last week .
islands_cnp,8,what_nogap_wh,what the accountant saw the documents which outlined the plans last week .
islands_cnp,8,that_gap_wh,that the accountant saw the documents which outlined last week .
islands_cnp,8,what_gap_wh,what the accountant saw the documents which outlined last week .
islands_cnp,8,that_nogap_that,that the accountant saw the documents that outlined the plans last week .
islands_cnp,8,what_nogap_that,what the accountant saw the documents that outlined the plans last week .
islands_cnp,8,that_gap_that,that the accountant saw the documents that outlined last week .
islands_cnp,8,what_gap_that,what the accountant saw the documents that outlined last week .
islands_cnp,9,that_nogap_obj,They recall that the nurse with the white shirt helped the surgeon last night .
islands_cnp,9,what_nogap_obj,They recall who the nurse with the white shirt helped the surgeon last night .
islands_cnp,9,that_gap_obj,They recall that the nurse with the white shirt helped last night .
islands_cnp,9,what_gap_obj,They recall who the nurse with the white shirt helped last night .
islands_cnp,9,that_nogap_wh,They recall that the nurse helped the doctor who liked the surgeon last night .
islands_cnp,9,what_nogap_wh,They recall who the nurse helped the doctor who liked the surgeon last night .
islands_cnp,9,that_gap_wh,They recall that the nurse helped the doctor who liked last night .
islands_cnp,9,what_gap_wh,They recall who the nurse helped the doctor who liked last night .
islands_cnp,9,that_nogap_that,They recall that the nurse helped the doctor that liked the surgeon last night .
islands_cnp,9,what_nogap_that,They recall who the nurse helped the doctor that liked the surgeon last night .
islands_cnp,9,that_gap_that,They recall that the nurse helped the doctor that liked last night .
islands_cnp,9,what_gap_that,They recall who the nurse helped the doctor that liked last night .
islands_cnp,10,that_nogap_obj,He told me that the family from down the street criticized the government frequently .
islands_cnp,10,what_nogap_obj,He told me what the family from down the street criticized the government frequently .
islands_cnp,10,that_gap_obj,He told me that the family from down the street criticized frequently .
islands_cnp,10,what_gap_obj,He told me what the family from down the street criticized frequently .
islands_cnp,10,that_nogap_wh,He told me that the family criticized the television show which mocked the government frequently .
islands_cnp,10,what_nogap_wh,He told me what the family criticized the television show which mocked the government frequently .
islands_cnp,10,that_gap_wh,He told me that the family criticized the television show which mocked frequently .
islands_cnp,10,what_gap_wh,He told me what the family criticized the television show which mocked frequently .
islands_cnp,10,that_nogap_that,He told me that the family criticized the television show that mocked the government frequently .
islands_cnp,10,what_nogap_that,He told me what the family criticized the television show that mocked the government frequently .
islands_cnp,10,that_gap_that,He told me that the family criticized the television show that mocked frequently .
islands_cnp,10,what_gap_that,He told me what the family criticized the television show that mocked frequently .
islands_cnp,11,that_nogap_obj,She told me that the politician with the loud voice disliked the president last year .
islands_cnp,11,what_nogap_obj,She told me who the politician with the loud voice disliked the president last year .
islands_cnp,11,that_gap_obj,She told me that the politician with the loud voice disliked last year .
islands_cnp,11,what_gap_obj,She told me who the politician with the loud voice disliked last year .
islands_cnp,11,that_nogap_wh,She told me that the politician disliked the congressman who criticized the president last year .
islands_cnp,11,what_nogap_wh,She told me who the politician disliked the congressman who criticized the president last year .
islands_cnp,11,that_gap_wh,She told me that the politician disliked the congressman who criticized last year .
islands_cnp,11,what_gap_wh,She told me who the politician disliked the congressman who criticized last year .
islands_cnp,11,that_nogap_that,She told me that the politician disliked the congressman that criticized the president last year .
islands_cnp,11,what_nogap_that,She told me who the politician disliked the congressman that criticized the president last year .
islands_cnp,11,that_gap_that,She told me that the politician disliked the congressman that criticized last year .
islands_cnp,11,what_gap_that,She told me who the politician disliked the congressman that criticized last year .
islands_cnp,12,that_nogap_obj,He knows that the janitor with the black hair cleaned the computers for a long time .
islands_cnp,12,what_nogap_obj,He knows what the janitor with the black hair cleaned the computers for a long time .
islands_cnp,12,that_gap_obj,He knows that the janitor with the black hair cleaned for a long time .
islands_cnp,12,what_gap_obj,He knows what the janitor with the black hair cleaned for a long time .
islands_cnp,12,that_nogap_wh,He knows that the janitor cleaned the room which housed the computers for a long time .
islands_cnp,12,what_nogap_wh,He knows what the janitor cleaned the room which housed the computers for a long time .
islands_cnp,12,that_gap_wh,He knows that the janitor cleaned the room which housed for a long time .
islands_cnp,12,what_gap_wh,He knows what the janitor cleaned the room which housed for a long time .
islands_cnp,12,that_nogap_that,He knows that the janitor cleaned the room that housed the computers for a long time .
islands_cnp,12,what_nogap_that,He knows what the janitor cleaned the room that housed the computers for a long time .
islands_cnp,12,that_gap_that,He knows that the janitor cleaned the room that housed for a long time .
islands_cnp,12,what_gap_that,He knows what the janitor cleaned the room that housed for a long time .
islands_cnp,13,that_nogap_obj,He said that the mailman with the quick gait feared thunderstorms when he was young .
islands_cnp,13,what_nogap_obj,He said what the mailman with the quick gait feared thunderstorms when he was young .
islands_cnp,13,that_gap_obj,He said that the mailman with the quick gait feared when he was young .
islands_cnp,13,what_gap_obj,He said what the mailman with the quick gait feared when he was young .
islands_cnp,13,that_nogap_wh,He said that the mailman feared the dog who disliked thunderstorms when he was young .
islands_cnp,13,what_nogap_wh,He said what the mailman feared the dog who disliked thunderstorms when he was young .
islands_cnp,13,that_gap_wh,He said that the mailman feared the dog who disliked when he was young .
islands_cnp,13,what_gap_wh,He said what the mailman feared the dog who disliked when he was young .
islands_cnp,13,that_nogap_that,He said that the mailman feared the dog that disliked thunderstorms when he was young .
islands_cnp,13,what_nogap_that,He said what the mailman feared the dog that disliked thunderstorms when he was young .
islands_cnp,13,that_gap_that,He said that the mailman feared the dog that disliked when he was young .
islands_cnp,13,what_gap_that,He said what the mailman feared the dog that disliked when he was young .
islands_cnp,14,that_nogap_obj,The newspaper reported that the lawyer with the sly smile defended his friend last year .
islands_cnp,14,what_nogap_obj,The newspaper reported who the lawyer with the sly smile defended his friend last year .
islands_cnp,14,that_gap_obj,The newspaper reported that the lawyer with the sly smile defended last year .
islands_cnp,14,what_gap_obj,The newspaper reported who the lawyer with the sly smile defended last year .
islands_cnp,14,that_nogap_wh,The newspaper reported that the lawyer defended the criminal who murdered his friend last year .
islands_cnp,14,what_nogap_wh,The newspaper reported who the lawyer defended the criminal who murdered his friend last year .
islands_cnp,14,that_gap_wh,The newspaper reported that the lawyer defended the criminal who murdered last year .
islands_cnp,14,what_gap_wh,The newspaper reported who the lawyer defended the criminal who murdered last year .
islands_cnp,14,that_nogap_that,The newspaper reported that the lawyer defended the criminal that murdered his friend last year .
islands_cnp,14,what_nogap_that,The newspaper reported who the lawyer defended the criminal that murdered his friend last year .
islands_cnp,14,that_gap_that,The newspaper reported that the lawyer defended the criminal that murdered last year .
islands_cnp,14,what_gap_that,The newspaper reported who the lawyer defended the criminal that murdered last year .
islands_cnp,15,that_nogap_obj,You remember that the boy with the bond hair chased mice recently .
islands_cnp,15,what_nogap_obj,You remember what the boy with the bond hair chased mice recently .
islands_cnp,15,that_gap_obj,You remember that the boy with the bond hair chased recently .
islands_cnp,15,what_gap_obj,You remember what the boy with the bond hair chased recently .
islands_cnp,15,that_nogap_wh,You remember that the boy chased the cat which hunted mice recently .
islands_cnp,15,what_nogap_wh,You remember what the boy chased the cat which hunted mice recently .
islands_cnp,15,that_gap_wh,You remember that the boy chased the cat which hunted recently .
islands_cnp,15,what_gap_wh,You remember what the boy chased the cat which hunted recently .
islands_cnp,15,that_nogap_that,You remember that the boy chased the cat that hunted mice recently .
islands_cnp,15,what_nogap_that,You remember what the boy chased the cat that hunted mice recently .
islands_cnp,15,that_gap_that,You remember that the boy chased the cat that hunted recently .
islands_cnp,15,what_gap_that,You remember what the boy chased the cat that hunted recently .
islands_cnp,16,that_nogap_obj,He told me that the girl with the ponytail loved apples last summer .
islands_cnp,16,what_nogap_obj,He told me what the girl with the ponytail loved apples last summer .
islands_cnp,16,that_gap_obj,He told me that the girl with the ponytail loved last summer .
islands_cnp,16,what_gap_obj,He told me what the girl with the ponytail loved last summer .
islands_cnp,16,that_nogap_wh,He told me that the girl loved the horses which ate apples last summer .
islands_cnp,16,what_nogap_wh,He told me what the girl loved the horses which ate apples last summer .
islands_cnp,16,that_gap_wh,He told me that the girl loved the horses which ate last summer .
islands_cnp,16,what_gap_wh,He told me what the girl loved the horses which ate last summer .
islands_cnp,16,that_nogap_that,He told me that the girl loved the horses that ate apples last summer .
islands_cnp,16,what_nogap_that,He told me what the girl loved the horses that ate apples last summer .
islands_cnp,16,that_gap_that,He told me that the girl loved the horses that ate last summer .
islands_cnp,16,what_gap_that,He told me what the girl loved the horses that ate last summer .
islands_cnp,17,that_nogap_obj,He knows that the neighbor from down the street rebuked the planner last year .
islands_cnp,17,what_nogap_obj,He knows who the neighbor from down the street rebuked the planner last year .
islands_cnp,17,that_gap_obj,He knows that the neighbor from down the street rebuked last year .
islands_cnp,17,what_gap_obj,He knows who the neighbor from down the street rebuked last year .
islands_cnp,17,that_nogap_wh,He knows that the neighbor rebuked the mayor who appointed the planner last year .
islands_cnp,17,what_nogap_wh,He knows who the neighbor rebuked the mayor who appointed the planner last year .
islands_cnp,17,that_gap_wh,He knows that the neighbor rebuked the mayor who appointed last year .
islands_cnp,17,what_gap_wh,He knows who the neighbor rebuked the mayor who appointed last year .
islands_cnp,17,that_nogap_that,He knows that the neighbor rebuked the mayor that appointed the planner last year .
islands_cnp,17,what_nogap_that,He knows who the neighbor rebuked the mayor that appointed the planner last year .
islands_cnp,17,that_gap_that,He knows that the neighbor rebuked the mayor that appointed last year .
islands_cnp,17,what_gap_that,He knows who the neighbor rebuked the mayor that appointed last year .
islands_cnp,18,that_nogap_obj,They recall that the lady with the little dog admired the princess last week .
islands_cnp,18,what_nogap_obj,They recall who the lady with the little dog admired the princess last week .
islands_cnp,18,that_gap_obj,They recall that the lady with the little dog admired last week .
islands_cnp,18,what_gap_obj,They recall who the lady with the little dog admired last week .
islands_cnp,18,that_nogap_wh,They recall that the lady admired the count who loved the princess last week .
islands_cnp,18,what_nogap_wh,They recall who the lady admired the count who loved the princess last week .
islands_cnp,18,that_gap_wh,They recall that the lady admired the count who loved last week .
islands_cnp,18,what_gap_wh,They recall who the lady admired the count who loved last week .
islands_cnp,18,that_nogap_that,They recall that the lady admired the count that loved the princess last week .
islands_cnp,18,what_nogap_that,They recall who the lady admired the count that loved the princess last week .
islands_cnp,18,that_gap_that,They recall that the lady admired the count that loved last week .
islands_cnp,18,what_gap_that,They recall who the lady admired the count that loved last week .
islands_cnp,19,that_nogap_obj,The newspaper reported that the prince with the gold crown believed the queen last winter .
islands_cnp,19,what_nogap_obj,The newspaper reported who the prince with the gold crown believed the queen last winter .
islands_cnp,19,that_gap_obj,The newspaper reported that the prince with the gold crown believed last winter .
islands_cnp,19,what_gap_obj,The newspaper reported who the prince with the gold crown believed last winter .
islands_cnp,19,that_nogap_wh,The newspaper reported that the prince believed the advisor who avoided the queen last winter .
islands_cnp,19,what_nogap_wh,The newspaper reported who the prince believed the advisor who avoided the queen last winter .
islands_cnp,19,that_gap_wh,The newspaper reported that the prince believed the advisor who avoided last winter .
islands_cnp,19,what_gap_wh,The newspaper reported who the prince believed the advisor who avoided last winter .
islands_cnp,19,that_nogap_that,The newspaper reported that the prince believed the advisor that avoided the queen last winter .
islands_cnp,19,what_nogap_that,The newspaper reported who the prince believed the advisor that avoided the queen last winter .
islands_cnp,19,that_gap_that,The newspaper reported that the prince believed the advisor that avoided last winter .
islands_cnp,19,what_gap_that,The newspaper reported who the prince believed the advisor that avoided last winter .
islands_cnp,20,that_nogap_obj,You remember that the knight with the shiny armor saw the treasure last night .
islands_cnp,20,what_nogap_obj,You remember what the knight with the shiny armor saw the treasure last night .
islands_cnp,20,that_gap_obj,You remember that the knight with the shiny armor saw last night .
islands_cnp,20,what_gap_obj,You remember what the knight with the shiny armor saw last night .
islands_cnp,20,that_nogap_wh,You remember that the knight saw the dragon which guarded the treasure last night .
islands_cnp,20,what_nogap_wh,You remember what the knight saw the dragon which guarded the treasure last night .
islands_cnp,20,that_gap_wh,You remember that the knight saw the dragon which guarded last night .
islands_cnp,20,what_gap_wh,You remember what the knight saw the dragon which guarded last night .
islands_cnp,20,that_nogap_that,You remember that the knight saw the dragon that guarded the treasure last night .
islands_cnp,20,what_nogap_that,You remember what the knight saw the dragon that guarded the treasure last night .
islands_cnp,20,that_gap_that,You remember that the knight saw the dragon that guarded last night .
islands_cnp,20,what_gap_that,You remember what the knight saw the dragon that guarded last night .
islands_cnp,21,that_nogap_obj,She told me that the banker with the fancy suit met the investor recently .
islands_cnp,21,what_nogap_obj,She told me who the banker with the fancy suit met the investor recently .
islands_cnp,21,that_gap_obj,She told me that the banker with the fancy suit met recently .
islands_cnp,21,what_gap_obj,She told me who the banker with the fancy suit met recently .
islands_cnp,21,that_nogap_wh,She told me that the banker met the executive who trusted the investor recently .
islands_cnp,21,what_nogap_wh,She told me who the banker met the executive who trusted the investor recently .
islands_cnp,21,that_gap_wh,She told me that the banker met the executive who trusted recently .
islands_cnp,21,what_gap_wh,She told me who the banker met the executive who trusted recently .
islands_cnp,21,that_nogap_that,She told me that the banker met the executive that trusted the investor recently .
islands_cnp,21,what_nogap_that,She told me who the banker met the executive that trusted the investor recently .
islands_cnp,21,that_gap_that,She told me that the banker met the executive that trusted recently .
islands_cnp,21,what_gap_that,She told me who the banker met the executive that trusted recently .
islands_cnp,22,that_nogap_obj,He knows that the waitress in the white dress thanked the manager after the meal .
islands_cnp,22,what_nogap_obj,He knows who the waitress in the white dress thanked the manager after the meal .
islands_cnp,22,that_gap_obj,He knows that the waitress in the white dress thanked after the meal .
islands_cnp,22,what_gap_obj,He knows who the waitress in the white dress thanked after the meal .
islands_cnp,22,that_nogap_wh,He knows that the waitress thanked the customers who knew the manager after the meal .
islands_cnp,22,what_nogap_wh,He knows who the waitress thanked the customers who knew the manager after the meal .
islands_cnp,22,that_gap_wh,He knows that the waitress thanked the customers who knew after the meal .
islands_cnp,22,what_gap_wh,He knows who the waitress thanked the customers who knew after the meal .
islands_cnp,22,that_nogap_that,He knows that the waitress thanked the customers that knew the manager after the meal .
islands_cnp,22,what_nogap_that,He knows who the waitress thanked the customers that knew the manager after the meal .
islands_cnp,22,that_gap_that,He knows that the waitress thanked the customers that knew after the meal .
islands_cnp,22,what_gap_that,He knows who the waitress thanked the customers that knew after the meal .
islands_cnp,23,that_nogap_obj,I know that the priest in the black robe congratulated the alter boy during the ceremony .
islands_cnp,23,what_nogap_obj,I know who the priest in the black robe congratulated the alter boy during the ceremony .
islands_cnp,23,that_gap_obj,I know that the priest in the black robe congratulated during the ceremony .
islands_cnp,23,what_gap_obj,I know who the priest in the black robe congratulated during the ceremony .
islands_cnp,23,that_nogap_wh,I know that the priest congratulated the couple who admired the alter boy during the ceremony .
islands_cnp,23,what_nogap_wh,I know who the priest congratulated the couple who admired the alter boy during the ceremony .
islands_cnp,23,that_gap_wh,I know that the priest congratulated the couple who admired during the ceremony .
islands_cnp,23,what_gap_wh,I know who the priest congratulated the couple who admired during the ceremony .
islands_cnp,23,that_nogap_that,I know that the priest congratulated the couple that admired the alter boy during the ceremony .
islands_cnp,23,what_nogap_that,I know who the priest congratulated the couple that admired the alter boy during the ceremony .
islands_cnp,23,that_gap_that,I know that the priest congratulated the couple that admired during the ceremony .
islands_cnp,23,what_gap_that,I know who the priest congratulated the couple that admired during the ceremony .
islands_cnp,24,that_nogap_obj,She knows that the detective from the special crimes unit reassured the boy last night .
islands_cnp,24,what_nogap_obj,She knows who the detective from the special crimes unit reassured the boy last night .
islands_cnp,24,that_gap_obj,She knows that the detective from the special crimes unit reassured last night .
islands_cnp,24,what_gap_obj,She knows who the detective from the special crimes unit reassured last night .
islands_cnp,24,that_nogap_wh,She knows that the detective reassured the man who found the boy last night .
islands_cnp,24,what_nogap_wh,She knows who the detective reassured the man who found the boy last night .
islands_cnp,24,that_gap_wh,She knows that the detective reassured the man who found last night .
islands_cnp,24,what_gap_wh,She knows who the detective reassured the man who found last night .
islands_cnp,24,that_nogap_that,She knows that the detective reassured the man that found the boy last night .
islands_cnp,24,what_nogap_that,She knows who the detective reassured the man that found the boy last night .
islands_cnp,24,that_gap_that,She knows that the detective reassured the man that found last night .
islands_cnp,24,what_gap_that,She knows who the detective reassured the man that found last night .
islands_cnp,25,that_nogap_obj,I know that the spy in the sunglasses informed the dictator about an attack .
islands_cnp,25,what_nogap_obj,I know who the spy in the sunglasses informed the dictator about an attack .
islands_cnp,25,that_gap_obj,I know that the spy in the sunglasses informed about an attack .
islands_cnp,25,what_gap_obj,I know who the spy in the sunglasses informed about an attack .
islands_cnp,25,that_nogap_wh,I know that the spy informed the politician who supported the dictator about an attack .
islands_cnp,25,what_nogap_wh,I know who the spy informed the politician who supported the dictator about an attack .
islands_cnp,25,that_gap_wh,I know that the spy informed the politician who supported about an attack .
islands_cnp,25,what_gap_wh,I know who the spy informed the politician who supported about an attack .
islands_cnp,25,that_nogap_that,I know that the spy informed the politician that supported the dictator about an attack .
